Order #,Sent Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Sales Category,Gross Price,Discount,Net Price,Qty,Tax,Void?
19,4/23/26 5:50 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
19,4/23/26 5:50 PM,Saag Chicken-Bone-In,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
21,4/23/26 6:06 PM,Schezwan Fried Rice,,Entrees,Indo-Chines,,14.29,0.00,14.29,1.0,1.43000000,false
21,4/23/26 6:06 PM,Saag Lamb,,Saag,Entrée,Food,20.89,0.00,20.89,1.0,2.09000000,false
21,4/23/26 6:06 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
18,4/23/26 6:08 PM,Corona Extra,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
18,4/23/26 6:08 PM,Kim Crawford SB,,Wine,Beverage,NA Beverage,14.00,0.00,14.00,1.0,1.40000000,false
22,4/23/26 6:31 PM,Sweet Corn Soup,,Soup,Owner / Otter Menu,Appetizer,7.99,0.00,7.99,1.0,0.80000000,false
23,4/23/26 6:38 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
23,4/23/26 6:38 PM,Plain Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
24,4/23/26 6:41 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
25,4/23/26 6:43 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
25,4/23/26 6:43 PM,Dal Tadka,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
25,4/23/26 6:43 PM,Butter Tandoori Roti,,Roti,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
26,4/23/26 6:51 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
26,4/23/26 6:51 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
27,4/23/26 7:00 PM,Corona Extra,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
28,4/23/26 7:03 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
28,4/23/26 7:03 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
28,4/23/26 7:03 PM,Malai Tikka,Tikka,Tandoori,Appetizer,Appetizer,14.99,0.00,14.99,1.0,1.50000000,false
28,4/23/26 7:03 PM,Paratha,,Others,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
29,4/23/26 7:51 PM,Kebab Platter,,Platter,Appetizer,Appetizer,28.99,0.00,28.99,1.0,2.90000000,false
29,4/23/26 7:51 PM,House Garden Salad,,Salad,Soup & Salad,,6.99,0.00,6.99,1.0,0.70000000,false
30,4/23/26 7:54 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
30,4/23/26 7:54 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
30,4/23/26 7:54 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
30,4/23/26 7:54 PM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
31,4/23/26 8:00 PM,Lamb Biryani,,Nonveg,Biryani,Biryani,20.89,0.00,20.89,1.0,2.09000000,false
31,4/23/26 8:00 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.75000000,false
31,4/23/26 8:00 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
31,4/23/26 8:00 PM,Veg Samosa,,Samosa,Appetizer,Appetizer,6.59,0.00,6.59,1.0,0.66000000,false
32,4/23/26 8:03 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
29,4/23/26 8:06 PM,Goat Biryani,,Nonveg,Biryani,Biryani,18.99,0.00,18.99,1.0,1.90000000,false
29,4/23/26 8:06 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
29,4/23/26 8:06 PM,Chicken,,KORMA,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
29,4/23/26 8:06 PM,Garlic Naan,,Naan,Bread,Food,14.97,0.00,14.97,3.0,1.50000000,false
34,4/23/26 8:14 PM,Salmon Tandoori,,Tandoori,Appetizer,Appetizer,18.99,0.00,18.99,1.0,1.90000000,false
34,4/23/26 8:14 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
34,4/23/26 8:14 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
34,4/23/26 8:14 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
34,4/23/26 8:14 PM,Samosa Chana Chaat,,,,Food,7.99,0.00,7.99,1.0,0E-8,false
34,4/23/26 8:16 PM,Bottle Water,,Soda & Water,Beverage,NA Beverage,0.99,0.00,0.99,1.0,0.10000000,false
34,4/23/26 8:16 PM,Bottle Water,,Soda & Water,Beverage,NA Beverage,0.99,0.00,0.99,1.0,0.10000000,false
29,4/23/26 8:55 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
29,4/23/26 8:55 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
29,4/23/26 8:55 PM,Heineken 0.0,,Non Alcoholic,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
1,4/24/26 11:18 AM,Fish Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
1,4/24/26 11:18 AM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
1,4/24/26 11:18 AM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
1,4/24/26 11:18 AM,Cheese Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
1,4/24/26 11:18 AM,Rice,,,,Food,5.99,0.00,5.99,1.0,0E-8,false
1,4/24/26 11:18 AM,Paneer 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
2,4/24/26 12:02 PM,Rogan Josh,,Non-Veg Curries,Entrée,Food,21.99,0.00,21.99,1.0,2.20000000,false
2,4/24/26 12:02 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
3,4/24/26 12:19 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
3,4/24/26 12:19 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
4,4/24/26 12:27 PM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
4,4/24/26 12:27 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
4,4/24/26 12:27 PM,Lamb Tikka Masala,,Tikka Masala Curry,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
5,4/24/26 12:48 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,true
3,4/24/26 12:49 PM,Dr pepper,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
6,4/24/26 12:55 PM,Saag Chicken-Bone Less,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
6,4/24/26 12:55 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
6,4/24/26 12:55 PM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
7,4/24/26 1:11 PM,Dal Makhani,,Veg Curries,Entrée,Food,14.99,0.00,14.99,1.0,1.50000000,false
7,4/24/26 1:11 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
7,4/24/26 1:11 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
8,4/24/26 1:20 PM,Half Chicken Tandoori,,Tandoori,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
8,4/24/26 1:20 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
8,4/24/26 1:20 PM,Highway Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
10,4/24/26 1:51 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
10,4/24/26 1:51 PM,Shrimp,,KORMA,Entrée,Food,23.98,0.00,23.98,1.0,2.40000000,false
10,4/24/26 1:51 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
10,4/24/26 1:51 PM,Goat Curry,,Non-Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
10,4/24/26 1:51 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
10,4/24/26 1:52 PM,Cheese Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
12,4/24/26 5:19 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
12,4/24/26 5:19 PM,Channa Masala,Vegan,Veg Curries,Entrée,Food,12.99,0.00,12.99,1.0,1.30000000,false
12,4/24/26 5:19 PM,Saag Paneer,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
12,4/24/26 5:19 PM,Maysur Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
12,4/24/26 5:19 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
12,4/24/26 5:51 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
12,4/24/26 6:03 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
13,4/24/26 6:17 PM,Garlic Naan,,Naan,Bread,Food,10.98,0.00,10.98,2.0,0.94000000,false
13,4/24/26 6:17 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.49000000,false
13,4/24/26 6:17 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.49000000,false
14,4/24/26 6:25 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.75000000,false
14,4/24/26 6:25 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
14,4/24/26 6:25 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
15,4/24/26 6:52 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
15,4/24/26 6:52 PM,Chili Garlic Naan,,Naan,Bread,Food,5.99,0.00,5.99,1.0,0.60000000,false
16,4/24/26 7:00 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
16,4/24/26 7:00 PM,Butter Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
16,4/24/26 7:00 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
17,4/24/26 7:02 PM,Paneer 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
17,4/24/26 7:02 PM,Chicken,,KORMA,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
17,4/24/26 7:02 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
17,4/24/26 7:02 PM,Lamb Curry,,Non-Veg Curries,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
17,4/24/26 7:02 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,19.99,0.00,19.99,1.0,2.00000000,false
17,4/24/26 7:02 PM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
18,4/24/26 7:15 PM,Garlic Naan,,Naan,Bread,Food,10.98,0.00,10.98,2.0,1.10000000,false
18,4/24/26 7:15 PM,Chicken Tikka Masala,,Tikka Masala Curry,Entrée,Food,17.59,0.00,17.59,1.0,1.75000000,false
19,4/24/26 7:18 PM,Saag Chicken-Bone Less,,Saag,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
19,4/24/26 7:18 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
19,4/24/26 7:18 PM,Appetizer Sampler,,Platter,Appetizer,Appetizer,19.99,0.00,19.99,1.0,2.00000000,false
19,4/24/26 7:18 PM,Veg Biryani,,Veg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
20,4/24/26 7:29 PM,Taco,,Taco,Appetizer,Appetizer,13.99,0.00,13.99,1.0,1.40000000,false
20,4/24/26 7:29 PM,Taco,,Taco,Appetizer,Appetizer,15.99,0.00,15.99,1.0,1.60000000,false
20,4/24/26 7:29 PM,Chicken Wings,,,,Food,12.99,0.00,12.99,1.0,0E-8,false
20,4/24/26 7:29 PM,Fried Rice,,Entrees,Indo-Chines,,15.99,0.00,15.99,1.0,1.60000000,false
21,4/24/26 7:37 PM,Chicken,,KORMA,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
21,4/24/26 7:37 PM,Garlic Naan,,Naan,Bread,Food,14.97,0.00,14.97,3.0,1.50000000,false
21,4/24/26 7:37 PM,Samosa Chana Chaat,,,,Food,7.99,0.00,7.99,1.0,0E-8,false
21,4/24/26 7:37 PM,Lamb Curry,,Non-Veg Curries,Entrée,Food,17.99,0.00,17.99,1.0,1.80000000,false
19,4/24/26 7:37 PM,Taj Mahal,,Beer,Beverage,NA Beverage,7.99,0.00,7.99,1.0,0.80000000,false
17,4/24/26 7:38 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
17,4/24/26 7:38 PM,Budweiser,,Beer,Beverage,NA Beverage,5.99,0.00,5.99,1.0,0.60000000,false
22,4/24/26 7:43 PM,Spring Roll,,Others,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
22,4/24/26 7:43 PM,Maysur Masala Dosa,,Dosa,Bread,Food,13.99,0.00,13.99,1.0,1.40000000,false
22,4/24/26 7:43 PM,Momos Chicken,,Appetizer,Indo-Chines,,12.99,0.00,12.99,1.0,1.30000000,false
22,4/24/26 7:43 PM,Plain Dosa,,Dosa,Bread,Food,11.99,0.00,11.99,1.0,1.20000000,false
22,4/24/26 7:43 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
23,4/24/26 8:06 PM,Chicken 65,,65,Appetizer,Appetizer,12.99,0.00,12.99,1.0,1.30000000,false
23,4/24/26 8:06 PM,Mushroom Salt n Pepper,,Mushroom Salt n Pepper,Appetizer,Appetizer,10.99,0.00,10.99,1.0,1.10000000,false
23,4/24/26 8:06 PM,Dr pepper,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
23,4/24/26 8:06 PM,Taj Mahal,,Beer,Beverage,NA Beverage,7.99,0.00,7.99,1.0,0.80000000,false
19,4/24/26 8:13 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
23,4/24/26 8:15 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
23,4/24/26 8:15 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
23,4/24/26 8:15 PM,Amul cheese butter masala,,Veg Curries,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
23,4/24/26 8:15 PM,Vindaloo Curry,,Vindaloo,Entrée,Food,18.99,0.00,18.99,1.0,1.90000000,false
23,4/24/26 8:15 PM,Bread Basket,,Others,Bread,Food,14.99,0.00,14.99,1.0,1.50000000,false
21,4/24/26 8:18 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,14.97,0.00,14.97,3.0,1.50000000,false
20,4/24/26 8:19 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
22,4/24/26 8:26 PM,14 Hands Merlot,,Wine,Beverage,NA Beverage,14.00,0.00,14.00,1.0,1.40000000,false
24,4/24/26 8:37 PM,Garlic Naan,,Naan,Bread,Food,10.98,0.00,10.98,2.0,1.10000000,false
24,4/24/26 8:37 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.75000000,false
22,4/24/26 8:33 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
25,4/24/26 8:38 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
25,4/24/26 8:38 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
23,4/24/26 8:38 PM,Mozzarella Sticks,,Kids,Kids,,6.99,0.00,6.99,1.0,0.70000000,false
26,4/24/26 8:47 PM,Coconut Curry,,Coconut,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
26,4/24/26 8:47 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
26,4/24/26 8:51 PM,Adolph Miller,,Wine,Beverage,NA Beverage,14.00,0.00,14.00,1.0,1.40000000,false
23,4/24/26 8:52 PM,Taj Mahal,,Beer,Beverage,NA Beverage,7.99,0.00,7.99,1.0,0.80000000,false
1,4/25/26 11:15 AM,Chicken Biryani,,Nonveg,Biryani,Biryani,16.99,0.00,16.99,1.0,1.70000000,false
1,4/25/26 11:15 AM,Chicken,,KORMA,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
1,4/25/26 11:15 AM,Spring Roll,,Others,Appetizer,Appetizer,5.99,0.00,5.99,1.0,0.60000000,false
1,4/25/26 11:15 AM,Garlic Naan,,Naan,Bread,Food,9.98,0.00,9.98,2.0,1.00000000,false
1,4/25/26 11:15 AM,Chicken,,KORMA,Entrée,Food,16.99,0.00,16.99,1.0,1.70000000,false
2,4/25/26 11:17 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
2,4/25/26 11:24 AM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/25/26 12:00 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/25/26 12:00 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
3,4/25/26 12:00 PM,Garlic Naan,,Naan,Bread,Food,4.99,0.00,4.99,1.0,0.50000000,false
3,4/25/26 12:00 PM,Paneer Tikka Masala,,Tikka Masala Curry,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
3,4/25/26 12:00 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,15.99,0.00,15.99,1.0,1.60000000,false
11,4/25/26 12:57 PM,Coke,,Soda & Water,Beverage,NA Beverage,4.38,0.00,4.38,2.0,0.44000000,false
11,4/25/26 12:57 PM,Chicken,,KORMA,Entrée,Food,37.38,0.00,37.38,2.0,3.74000000,false
11,4/25/26 12:57 PM,Garlic Naan,,Naan,Bread,Food,16.47,0.00,16.47,3.0,1.65000000,false
11,4/25/26 12:57 PM,Butter Chicken,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.76000000,false
4,4/25/26 12:22 PM,Okra Masala,Vegan,Veg Curries,Entrée,Food,13.99,0.00,13.99,1.0,1.40000000,false
4,4/25/26 12:22 PM,Plain Naan,,Naan,Bread,Food,3.99,0.00,3.99,1.0,0.40000000,false
4,4/25/26 12:22 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
5,4/25/26 12:25 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
5,4/25/26 12:25 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
5,4/25/26 12:25 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
5,4/25/26 12:25 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
6,4/25/26 12:25 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
6,4/25/26 12:25 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/25/26 12:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
7,4/25/26 12:26 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
8,4/25/26 12:34 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
9,4/25/26 12:51 PM,Chicken Curry,,Non-Veg Curries,Entrée,Food,17.59,0.00,17.59,1.0,1.75000000,false
9,4/25/26 12:51 PM,Garlic Naan,,Naan,Bread,Food,5.49,0.00,5.49,1.0,0.55000000,false
10,4/25/26 12:55 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
12,4/25/26 1:01 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
13,4/25/26 1:13 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
13,4/25/26 1:13 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
13,4/25/26 1:13 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
13,4/25/26 1:13 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
13,4/25/26 1:13 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
14,4/25/26 1:36 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
14,4/25/26 1:36 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/25/26 1:41 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/25/26 1:41 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/25/26 1:41 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/25/26 1:41 PM,Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
15,4/25/26 1:41 PM,Sprite,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
15,4/25/26 1:41 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
15,4/25/26 1:41 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,4.99,0.00,4.99,1.0,0.50000000,false
16,4/25/26 1:41 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/25/26 1:41 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
16,4/25/26 1:41 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
17,4/25/26 1:42 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
17,4/25/26 1:42 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
17,4/25/26 1:42 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
18,4/25/26 1:42 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
19,4/25/26 1:49 PM,Weekend Buffet,,Buffet,Sides,Sides,71.96,0.00,71.96,4.0,7.20000000,false
19,4/25/26 1:49 PM,Mango Lassi,,Lassi & Tea,Beverage,NA Beverage,9.98,0.00,9.98,2.0,1.00000000,false
20,4/25/26 1:51 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
20,4/25/26 1:51 PM,Sweet Tea,,Lassi & Tea,Beverage,NA Beverage,2.99,0.00,2.99,1.0,0.30000000,false
21,4/25/26 2:00 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
21,4/25/26 2:00 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
21,4/25/26 2:00 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
22,4/25/26 2:01 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
23,4/25/26 2:01 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
15,4/25/26 2:05 PM,Gulabjamun,,Hot,Desserts,Desserts,4.99,0.00,4.99,1.0,0.50000000,false
25,4/25/26 2:13 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
25,4/25/26 2:13 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
25,4/25/26 2:13 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
26,4/25/26 2:14 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
26,4/25/26 2:14 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
26,4/25/26 2:14 PM,Masala Chai,,Lassi & Tea,Beverage,NA Beverage,3.99,0.00,3.99,1.0,0.40000000,false
26,4/25/26 2:14 PM,Weekend Buffet,,Buffet,Sides,Sides,53.97,0.00,53.97,3.0,5.40000000,false
26,4/25/26 2:14 PM,Diet Coke,,Soda & Water,Beverage,NA Beverage,1.99,0.00,1.99,1.0,0.20000000,false
27,4/25/26 2:15 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
27,4/25/26 2:15 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,true
28,4/25/26 2:16 PM,Weekend Buffet,,Buffet,Sides,Sides,17.99,0.00,17.99,1.0,1.80000000,false
